age	len
2	30
3	41
3	38
4	52
4	57
7	70
8	62
5	56
5	49
3	41
3	40
3	39
3	41
3	43
3	35
2	30
2	32
3	43
2	31
3	43
4	46
3	43
3	43
3	37
4	37
3	39
10	63
12	64
11	77
8	67
11	79
6	57
8	63
1	18
5	49
4	48
11	74
5	73
12	80
10	75
10	74
11	76
11	77
7	61
7	59
2	33
3	42
3	42
5	54
2	29
2	34
4	47
3	39
7	61
7	59
7	57
3	40
3	28
5	49
9	68
4	50
6	57
6	58
6	51
5	52
4	46
6	56
2	34
6	56
3	38
9	65
4	53
2	31
3	35
3	36
5	43
10	72
1	17
1	16
1	17
1	16
7	63
4	46
6	75
7	75
6	53
6	53
1	17
1	13
2	28
6	61
5	57
2	35
3	51
4	47
7	60
6	65
2	30
7	57
8	57
5	58
6	48
1	17
1	16
1	14
1	18
1	18
2	30
5	54
6	67
2	20
5	53
5	55
7	68
7	62
1	13
4	45
7	39
7	52
7	66
7	62
7	64
1	17
7	68
4	48
7	46
10	68
1	16
1	14
1	15
1	19
10	65
8	74
9	57
10	67
10	65
7	68
1	21
1	20
1	22
7	68
4	46
7	64
4	60
3	50
7	62
7	71
5	59
1	13
1	16
1	15
1	16
1	16
1	17
2	30
3	41
1	18
1	18
2	29
2	29
2	30
3	37
3	38
4	48
2	32
3	37
3	37
5	53
8	55
7	61
5	59
6	67
6	66
1	17
1	15
1	15
1	19
3	43
1	17
1	13
1	16
1	18
2	29
4	47
5	54
1	17
1	18
2	32
2	34
2	37
4	55
1	17
1	16
1	16
1	17
5	62
3	37
2	29
3	40
11	68
5	65
5	58
3	38
3	46
4	47
3	46
5	55
4	46
3	44
3	42
5	56
5	58
3	40
3	41
4	50
4	45
4	54
3	42
4	50
4	52
1	15
2	31
3	40
3	43
3	42
3	38
3	38
5	56
3	40
5	50
5	57
3	34
2	30
5	41
5	45
5	46
3	39
2	30
5	53
5	51
5	51
1	15
6	55
5	52
5	52
9	65
5	53
9	59
5	51
5	56
5	55
3	41
4	43
6	49
5	50
6	57
3	44
3	44
7	59
7	57
6	60
6	55
6	56
5	51
5	51
5	48
5	51
6	65
7	63
5	53
11	82
4	55
9	72
10	75
10	54
6	60
6	50
11	61
6	56
10	59
4	48
4	47
3	42
4	46
3	37
4	45
2	26
3	39
2	30
3	38
2	29
2	25
5	48
2	28
9	77
4	41
4	44
1	16
1	16
1	15
1	15
1	11
1	15
1	16
3	38
3	37
3	39
5	48
3	38
4	43
3	38
8	54
5	48
4	39
5	43
3	37
5	59
1	17
1	16
4	39
4	45
5	56
5	52
9	64
4	38
3	34
3	34
5	44
5	44
2	29
4	39
4	43
5	44
3	35
6	46
5	49
4	44
5	50
5	46
5	47
5	41
3	34
8	58
4	40
6	51
5	52
4	48
5	50
1	17
2	23
5	48
3	35
3	37
3	36
2	25
5	49
9	60
4	47
5	47
5	48
5	47
5	51
5	43
13	61
1	13
1	15
1	15
1	17
1	14
1	15
1	14
1	14
1	14
1	18
4	42
6	60
6	59
5	48
5	55
3	37
6	56
6	54
4	42
4	41
5	49
4	42
5	46
4	44
5	50
5	60
6	58
6	48
5	47
9	54
11	77
6	50
6	52
6	63
7	59
7	56
9	74
4	44
4	51
6	50
4	42
6	62
6	61
6	57
6	57
6	61
5	51
4	45
9	56
10	57
5	53
9	75
2	29
4	48
3	35
5	48
6	64
5	52
6	63
6	60
5	50
6	65
6	66
2	31
5	55
5	49
6	57
5	50
6	58
6	58
5	51
9	68
5	57
6	64
1	16
1	17
1	15
1	16
1	16
1	16
5	52
5	54
5	57
6	66
6	54
5	50
5	51
6	63
5	57
6	66
5	56
5	48
4	45
2	28
6	59
2	29
6	54
6	57
2	29
5	54
2	28
6	63
3	36
3	37
6	52
3	34
5	48
3	41
5	54
6	55
6	63
6	57
5	56
3	43
3	46
3	41
4	44
10	67
5	57
3	40
3	38
4	45
5	53
5	47
5	54
3	44
4	52
5	55
5	46
3	42
4	50
3	40
5	53
3	40
4	43
5	53
3	37
6	58
6	50
4	49
5	55
4	51
3	36
2	27
2	29
2	28
5	51
3	36
2	25
9	52
5	49
7	53
5	46
5	49
5	47
5	55
4	44
1	16
1	13
1	16
1	14
1	14
1	17
1	14
1	16
1	17
1	16
4	39
9	61
2	24
4	42
2	25
2	26
2	25
3	34
4	39
4	38
2	25
4	42
2	25
3	37
5	48
2	26
5	49
3	33
3	35
4	37
4	42
9	71
1	12
1	15
1	14
5	42
9	52
5	43
8	64
1	15
4	46
5	56
5	47
9	62
5	44
5	56
7	67
5	51
5	47
8	66
5	49
5	49
5	52
5	54
6	65
6	59
5	49
5	57
9	75
6	59
6	52
3	49
7	65
6	60
6	55
6	62
6	58
5	45
5	49
6	61
2	32
4	45
5	44
6	49
1	20
1	19
1	20
1	22
2	35
1	15
1	17
6	43
7	49
6	47
9	54
7	50
10	44
5	42
10	50
12	56
11	53
4	42
5	45
4	47
2	31
2	34
2	27
2	28
2	30
5	44
5	47
7	44
6	49
6	53
5	46
3	36
6	54
6	50
2	29
2	27
2	30
4	48
4	53
1	18
1	18
1	19
1	19
1	18
1	19
2	30
1	16
1	16
1	17
1	17
1	15
1	16
1	16
1	17
1	15
1	17
2	25
2	30
2	30
2	26
1	16
6	47
5	48
6	50
6	55
6	56
4	48
10	55
6	65
6	58
6	56
4	50
6	50
6	54
5	48
3	42
6	52
4	47
5	52
6	54
4	57
5	54
6	67
4	42
4	47
5	49
5	55
8	56
3	35
5	46
5	48
4	46
4	39
5	52
4	44
5	50
5	49
5	44
5	40
5	47
9	55
5	43
5	54
1	14
5	51
4	45
3	32
4	42
5	47
9	54
5	50
9	50
4	37
10	55
3	36
2	29
5	49
4	38
5	44
5	56
4	44
3	35
5	51
4	45
5	53
5	50
5	45
8	61
5	48
5	50
4	43
3	38
5	46
7	56
7	64
4	42
3	36
4	43
4	39
4	42
4	42
3	40
5	48
6	51
5	50
7	53
6	52
5	51
8	69
9	49
5	51
4	51
4	45
5	52
4	49
5	51
4	50
4	52
5	56
4	53
4	52
3	38
4	53
3	48
5	61
4	49
4	45
3	41
3	51
4	45
3	39
3	40
4	41
4	45
3	39
3	42
4	49
4	47
4	43
1	18
5	47
4	43
3	34
5	47
6	59
4	41
1	14
2	30
8	69
5	49
5	54
5	47
5	42
9	58
9	70
8	72
6	68
9	69
1	16
1	14
2	29
4	46
10	73
5	47
8	61
1	19
3	35
5	41
4	37
1	15
4	41
3	35
5	44
5	49
5	47
5	47
5	47
4	44
5	46
5	54
4	41
5	48
4	41
5	47
4	40
5	45
5	44
5	46
4	37
5	49
5	48
8	52
8	59
8	71
5	57
4	56
5	65
6	58
10	58
6	63
3	42
5	54
10	77
6	62
6	58
2	29
5	52
3	44
3	42
6	59
1	15
1	16
8	66
6	62
2	31
9	65
4	47
5	61
9	71
4	44
5	54
9	66
5	51
5	49
5	49
5	46
5	55
9	58
8	65
5	44
5	52
8	53
9	54
8	59
5	52
5	46
5	52
5	54
5	54
5	55
6	57
5	49
5	46
5	55
8	68
5	47
5	44
5	50
8	61
5	50
4	43
4	38
5	47
5	46
4	43
5	49
5	51
5	58
5	47
4	44
5	50
5	51
5	46
4	42
5	49
4	42
11	56
5	45
7	59
5	49
5	51
5	44
8	55
8	53
4	40
5	57
5	52
6	53
5	51
6	57
3	42
2	27
3	42
11	58
8	60
6	56
9	78
6	62
6	60
7	56
3	40
6	59
6	52
6	56
10	59
6	63
6	57
5	47
6	61
10	65
6	57
3	43
4	49
4	43
3	38
4	50
6	54
2	28
3	39
3	48
3	51
2	32
4	49
3	44
3	46
2	31
3	41
4	47
4	52
6	57
5	62
1	15
1	17
1	17
1	17
1	15
4	45
4	55
4	51
7	55
6	62
7	62
4	50
5	50
6	58
6	62
6	65
4	51
4	51
2	27
3	38
2	27
3	37
2	28
3	36
4	49
5	50
7	56
2	27
2	31
2	32
1	16
1	16
2	26
2	27
3	36
7	57
5	56
4	49
6	55
5	53
6	59
6	62
4	50
6	59
4	49
6	61
6	61
1	14
2	24
2	29
3	42
2	27
2	29
2	23
2	29
3	41
2	26
2	26
3	41
3	41
4	42
3	39
7	56
1	12
1	15
1	13
3	41
5	46
5	49
6	58
4	46
3	41
5	45
6	60
5	47
5	49
6	59
6	57
5	53
5	48
6	49
5	49
6	52
5	53
5	54
6	47
7	53
7	47
5	50
5	46
6	49
4	49
3	41
10	62
5	53
5	48
5	48
6	49
6	53
6	51
4	42
10	56
6	50
5	47
6	49
5	48
4	42
6	58
5	51
4	41
4	43
5	52
6	60
3	36
3	38
6	59
6	56
5	44
5	47
3	38
3	38
5	48
9	73
6	54
4	47
8	69
2	29
3	35
2	28
3	36
3	34
2	27
2	28
2	28
4	43
2	28
2	30
3	38
2	30
4	43
6	57
5	46
3	36
6	63
2	30
5	50
4	41
5	49
6	48
6	53
1	16
4	42
5	42
4	44
5	50
5	51
5	48
5	47
4	43
6	62
10	71
6	48
5	49
9	66
5	49
5	46
5	45
6	48
5	47
6	45
5	51
6	51
5	43
5	45
6	51
5	45
2	30
6	59
2	34
5	46
6	52
2	30
3	33
2	31
5	54
1	17
2	28
2	26
2	25
2	29
4	39
6	53
2	29
2	29
5	50
6	59
10	64
1	16
1	17
4	42
4	45
4	44
6	50
5	50
6	54
6	54
6	53
6	58
6	62
4	42
4	41
3	37
5	44
6	49
6	50
6	56
6	55
6	57
5	51
9	63
6	54
5	47
2	30
2	28
2	24
2	28
1	18
2	27
2	26
2	25
2	28
2	28
2	26
2	28
2	29
4	44
6	52
1	14
1	17
1	15
1	15
1	16
1	14
1	16
1	16
1	15
1	16
2	26
2	28
2	31
2	30
5	52
2	29
10	58
9	64
6	56
6	66
7	72
10	65
6	62
6	53
9	79
6	51
6	54
8	59
3	36
4	48
5	53
6	56
4	45
3	37
6	62
5	47
6	53
5	49
9	55
6	48
5	48
5	55
5	58
4	50
5	50
3	37
4	46
5	52
3	39
4	43
9	66
10	68
3	38
3	40
3	39
5	51
8	76
6	57
6	59
6	63
4	45
6	57
6	45
6	52
10	68
10	64
5	50
6	47
6	52
9	56
5	52
6	54
8	57
6	68
5	48
7	60
2	26
4	43
5	50
5	51
6	51
4	40
6	51
7	55
6	54
1	14
11	67
10	62
10	61
9	60
5	50
2	28
3	35
5	45
6	61
7	52
12	72
1	15
4	43
6	58
6	60
6	60
6	59
3	37
4	36
9	53
6	56
11	72
4	44
6	59
4	42
4	41
6	59
6	57
5	56
3	36
4	44
4	45
4	43
5	47
5	52
2	25
2	26
3	31
3	34
3	32
2	33
3	32
3	34
4	41
3	33
1	12
1	13
1	15
2	30
2	28
2	24
1	15
1	17
4	43
4	44
5	55
9	64
6	54
3	41
4	42
4	45
4	51
5	51
2	29
2	28
3	45
2	28
2	30
2	27
3	35
3	38
4	47
3	32
2	27
2	30
3	34
2	28
2	33
2	30
4	36
4	49
4	48
4	46
5	55
11	58
2	25
6	54
3	38
4	44
4	48
4	41
4	41
4	45
4	45
6	58
3	41
4	43
4	46
4	48
4	49
3	37
4	42
4	47
4	49
7	49
5	58
7	62
4	43
3	37
4	42
4	53
3	38
4	49
5	54
4	51
2	24
4	46
1	14
1	15
1	15
1	13
1	14
1	13
2	26
2	29
2	22
3	38
3	42
4	47
1	14
1	15
1	14
2	26
4	43
4	45
1	15
2	24
4	48
4	45
1	13
1	14
3	35
3	40
3	34
3	38
3	34
3	35
5	43
3	36
3	34
4	46
3	38
4	45
3	38
7	62
4	50
5	48
5	53
6	60
6	55
3	39
4	42
5	52
4	43
6	55
5	47
5	49
5	51
5	46
5	46
7	64
5	47
3	31
3	44
4	43
6	55
6	49
8	69
5	52
7	53
3	36
4	46
3	34
6	54
5	54
5	38
5	48
5	45
5	45
10	62
5	54
4	34
6	54
5	45
3	45
4	46
5	54
10	72
5	53
4	47
4	42
5	53
4	49
4	43
5	62
5	57
6	60
4	48
4	53
4	51
4	51
5	56
5	45
4	44
4	42
6	50
4	47
4	49
5	60
4	47
4	47
4	47
5	53
5	48
4	36
3	31
3	32
5	41
5	55
6	53
6	50
6	58
9	58
6	57
6	56
10	63
10	61
6	54
7	53
6	62
4	46
6	51
5	56
4	45
5	55
6	57
6	60
6	60
6	55
7	56
9	66
6	63
7	56
1	12
4	43
4	43
4	44
4	39
4	39
4	45
7	59
8	62
4	40
4	44
4	41
9	64
7	59
7	59
4	40
5	48
4	41
4	46
7	56
8	66
4	42
4	47
3	36
4	43
4	43
4	43
4	39
4	40
5	48
4	48
4	41
4	42
5	45
4	46
4	39
3	33
6	55
5	48
5	54
6	61
5	54
5	52
6	51
5	57
5	52
6	59
5	57
6	61
6	51
5	50
5	55
5	42
10	67
3	37
4	46
5	55
6	45
5	50
3	38
4	48
5	55
5	55
6	54
4	39
4	41
4	40
4	42
4	35
4	39
4	50
7	56
11	65
6	61
4	45
4	46
5	54
4	40
4	37
4	46
5	47
4	42
4	47
5	48
8	52
5	53
5	53
5	51
4	51
5	50
4	45
5	47
5	47
6	67
5	55
5	55
2	26
3	32
3	41
6	53
2	26
4	42
4	42
3	37
2	25
3	35
4	42
4	47
5	50
4	43
6	51
1	12
3	38
7	55
10	51
4	49
6	55
6	55
3	40
3	37
5	64
6	57
3	38
8	64
4	45
5	50
5	50
5	52
4	45
6	67
6	61
8	76
4	45
10	64
5	52
5	51
5	49
5	55
5	44
4	51
5	51
6	52
7	61
6	54
5	45
7	59
7	61
5	55
6	61
5	51
11	66
7	60
10	67
7	65
3	37
4	43
5	49
5	54
6	61
4	48
4	43
4	45
8	67
7	60
4	46
3	41
4	46
4	48
4	47
7	60
5	56
4	45
4	49
6	57
7	62
4	44
4	40
4	46
6	55
4	43
2	28
2	33
2	36
3	40
8	62
5	51
5	49
4	46
8	55
5	48
9	67
9	61
4	42
5	54
5	53
5	48
4	44
5	51
5	47
5	47
8	78
8	65
3	48
4	55
5	62
5	50
3	35
5	50
3	35
5	52
5	42
3	37
4	42
5	49
7	58
10	77
7	62
7	60
6	50
3	35
5	54
2	28
9	65
6	55
7	68
1	17
1	16
2	26
2	26
4	45
4	46
3	37
4	42
3	38
4	48
3	44
3	38
3	33
3	37
3	37
3	37
3	38
4	45
3	38
4	47
3	33
4	42
3	37
5	55
5	47
7	50
6	52
7	60
3	31
5	59
4	51
4	45
4	53
4	40
8	66
6	70
3	41
4	51
4	57
5	48
6	47
3	38
2	32
4	36
5	50
1	13
9	68
4	47
3	36
4	45
7	49
6	53
4	50
5	52
5	54
6	68
4	49
5	52
6	55
7	51
3	37
5	52
5	50
7	60
8	57
6	51
7	53
5	54
7	62
6	63
7	71
7	65
3	36
7	62
4	46
7	63
7	64
4	47
7	65
6	62
3	38
3	39
5	47
6	56
6	62
3	44
7	65
6	57
7	58
7	71
7	67
10	77
8	67
7	74
4	45
4	52
4	43
4	49
4	45
8	62
4	50
6	56
4	40
5	47
4	46
4	45
4	49
8	60
8	53
8	58
4	44
4	42
4	48
4	49
8	63
4	49
2	28
2	27
4	46
4	47
4	46
4	39
7	56
1	18
2	27
2	28
2	30
4	48
4	45
4	50
7	54
2	28
2	28
4	40
3	39
4	47
4	49
10	60
4	50
5	56
6	61
5	67
6	62
6	57
6	53
4	55
6	54
9	61
6	62
9	69
6	56
6	59
5	61
6	62
4	44
10	67
7	68
10	75
10	79
6	66
9	70
6	61
6	55
5	56
9	64
4	58
10	71
6	51
5	65
10	70
5	50
5	65
5	50
5	50
4	52
4	51
5	57
6	49
4	50
5	58
6	63
6	50
9	75
11	78
10	81
3	40
6	49
9	56
3	38
3	37
5	52
5	53
3	37
4	47
3	39
3	40
5	55
6	49
1	17
3	40
3	39
3	39
5	43
3	38
4	40
3	39
6	52
3	34
3	43
5	56
4	47
5	51
1	16
1	19
3	41
1	18
5	56
1	14
5	50
9	55
5	50
5	57
5	58
6	63
3	44
2	25
2	27
4	45
4	44
4	38
5	51
10	75
4	41
4	42
6	48
4	44
5	48
5	51
5	55
4	44
4	46
8	65
4	41
7	55
4	47
3	39
4	45
4	50
4	45
4	47
8	67
8	59
4	44
5	47
4	46
8	53
6	54
7	61
4	44
4	41
4	37
4	46
4	37
3	35
4	32
4	40
4	45
3	35
4	45
4	45
4	41
4	44
4	38
4	43
3	34
4	38
4	45
3	43
4	42
4	44
4	43
4	46
2	28
2	33
4	50
4	46
7	56
4	45
4	47
4	47
4	44
4	47
4	51
7	51
9	60
5	54
4	54
1	15
2	30
2	29
2	29
2	32
4	51
4	45
3	43
5	53
4	47
1	15
1	17
1	12
1	14
1	14
1	16
8	75
5	48
6	49
7	68
1	12
3	42
2	29
3	38
5	55
1	14
3	42
3	44
3	38
5	53
5	41
5	45
5	44
5	41
7	58
5	38
5	54
5	38
5	55
5	40
5	35
3	38
5	45
5	37
11	63
8	58
5	52
9	67
9	68
9	63
5	48
9	70
2	28
4	41
9	66
6	52
6	52
3	37
5	55
5	56
5	43
5	39
7	42
5	41
5	50
6	40
5	43
5	57
5	46
5	47
7	45
5	50
6	61
5	44
3	37
6	52
9	73
5	46
5	53
5	55
5	38
3	40
4	46
4	52
6	51
7	72
4	47
5	53
4	51
6	64
7	63
3	40
2	28
2	25
7	57
7	59
3	36
7	54
7	56
5	64
4	51
1	18
1	15
5	54
2	30
3	36
3	40
6	67
6	65
7	66
4	46
10	70
1	14
1	15
6	48
5	54
7	68
7	60
6	62
6	56
5	54
7	79
5	59
6	61
7	62
1	18
7	75
2	26
3	31
6	60
6	57
4	52
6	51
1	16
3	37
3	40
3	37
6	54
4	47
3	37
7	60
3	40
5	47
7	55
6	54
6	51
2	28
2	26
3	45
2	29
6	59
7	60
8	64
3	43
7	57
6	57
4	47
4	43
4	51
4	53
8	64
4	38
4	48
7	57
2	28
2	26
2	28
2	29
2	23
2	30
3	42
3	43
4	50
7	55
4	43
4	50
4	47
4	53
8	60
3	45
4	52
6	59
4	50
5	50
4	50
5	53
4	50
4	48
8	57
6	64
4	46
5	56
7	49
5	64
3	40
3	40
4	42
6	47
6	56
6	52
6	54
4	41
5	47
1	15
3	43
3	41
2	31
4	44
5	50
8	70
1	15
2	27
4	43
3	41
3	40
6	64
3	41
4	41
5	48
6	57
10	57
6	50
7	68
1	17
2	26
2	32
2	27
3	39
3	44
2	28
3	41
3	42
6	61
9	80
4	41
2	29
3	41
4	45
3	42
3	46
3	44
6	58
6	66
4	44
6	64
6	65
7	52
6	61
7	63
3	44
5	52
5	54
6	57
6	59
1	15
3	40
6	65
6	60
4	52
9	58
6	57
5	52
7	59
6	59
6	65
7	59
5	53
6	65
6	55
9	67
7	59
8	54
6	62
7	62
5	56
4	45
4	49
8	59
8	60
6	64
7	71
4	46
7	53
6	58
9	65
4	44
4	46
7	52
5	56
4	49
4	49
4	50
4	43
5	57
7	50
8	70
4	47
7	64
7	76
2	30
2	27
3	38
4	48
2	26
4	46
8	66
3	41
8	58
7	56
4	57
5	61
8	51
8	69
4	50
4	46
5	64
4	49
4	40
4	42
4	45
4	43
8	61
4	41
4	40
4	38
3	40
5	47
2	27
4	48
4	46
8	59
2	26
2	25
4	51
5	68
8	59
3	39
8	62
4	44
3	40
4	42
4	44
4	45
4	45
4	38
4	45
4	47
6	54
4	40
4	41
8	50
1	19
1	23
1	24
2	29
1	17
2	28
2	35
4	44
7	56
8	72
1	15
1	15
2	31
4	41
4	40
5	50
8	52
6	58
4	52
4	40
3	39
3	40
4	53
3	40
3	37
4	45
3	39
4	49
3	39
5	52
7	58
4	44
2	26
3	36
6	56
6	64
3	39
3	35
3	37
6	52
7	62
11	84
7	65
7	71
8	74
7	61
6	52
6	56
3	37
3	35
6	63
1	15
1	15
6	61
3	38
6	55
6	56
6	59
5	57
7	56
4	45
7	65
7	65
7	60
7	73
5	56
5	55
6	54
6	55
7	64
2	30
6	57
10	51
6	53
8	67
6	54
7	59
6	60
6	54
4	52
3	42
6	61
4	45
6	54
6	62
6	58
10	62
6	66
6	54
7	58
6	58
9	67
2	28
2	28
3	47
2	31
4	50
6	58
6	55
6	54
6	48
5	48
5	52
10	63
6	63
6	57
6	55
6	43
5	48
4	52
4	56
6	45
6	54
5	63
11	73
2	27
2	31
3	51
4	49
6	53
2	27
2	32
3	42
4	47
3	46
2	35
3	44
4	43
5	53
5	46
5	49
6	54
4	42
5	56
3	40
3	45
5	51
6	51
6	59
4	43
2	26
2	26
2	28
2	28
2	28
2	28
7	53
6	50
6	57
9	63
1	13
1	15
1	16
1	14
1	14
1	16
1	16
2	31
2	32
2	30
3	43
2	28
2	29
3	37
2	31
2	31
4	46
5	57
4	53
5	56
5	62
3	46
6	52
6	67
8	65
5	57
6	58
6	62
6	63
6	68
3	49
3	42
4	56
5	53
6	57
6	55
10	58
4	44
7	73
9	71
7	70
5	53
4	47
5	43
6	70
2	27
2	28
2	29
3	37
4	47
2	25
2	25
2	28
3	35
3	40
3	41
5	47
3	36
4	45
4	45
4	43
4	43
2	25
4	47
5	51
6	60
7	68
7	61
4	44
2	31
2	26
4	36
4	38
10	74
7	49
2	21
2	22
2	22
2	26
4	36
8	52
11	69
4	39
4	43
1	12
1	16
7	54
4	39
4	41
8	56
4	44
6	56
7	56
7	53
8	53
8	56
7	53
7	53
8	53
8	54
8	56
8	52
4	44
4	38
4	43
4	42
4	42
4	40
4	47
7	54
4	47
2	22
3	37
2	25
3	32
8	53
8	52
8	64
8	52
7	55
1	15
3	39
4	45
6	39
5	52
6	62
6	50
5	52
6	64
6	48
7	56
2	36
8	57
6	46
6	59
6	55
6	46
8	59
6	51
6	47
6	63
6	61
6	56
8	66
4	44
5	58
4	49
3	39
8	58
6	51
6	59
6	58
6	53
4	49
6	56
5	62
6	61
7	58
6	58
6	53
8	63
6	47
10	67
8	72
11	49
6	51
6	50
9	72
6	40
2	34
3	41
6	58
2	31
10	65
6	45
3	37
6	57
4	40
6	50
6	49
10	62
10	60
8	54
6	70
6	52
10	67
4	53
4	40
3	36
7	72
6	55
1	16
1	15
1	17
1	14
1	17
3	37
8	56
8	57
4	41
3	35
4	44
4	44
3	35
4	36
3	36
3	35
4	45
4	46
3	33
4	43
3	36
4	43
4	48
4	40
4	42
4	42
3	40
4	42
4	49
7	60
4	44
4	46
3	39
4	42
5	57
8	61
7	64
3	41
3	37
5	55
4	48
4	48
4	44
6	57
4	47
3	42
6	57
3	39
4	46
3	43
4	48
3	44
6	50
7	59
4	46
6	55
3	36
3	36
6	55
13	70
7	63
2	30
3	38
3	41
4	47
3	40
5	44
2	39
3	36
5	55
6	53
6	58
4	46
3	39
7	62
3	38
4	48
3	41
4	44
4	50
3	38
6	57
2	26
2	26
5	53
2	30
4	45
2	27
3	38
5	48
3	38
2	25
3	37
2	27
3	35
2	27
4	45
7	53
7	57
7	53
6	50
6	55
5	51
7	53
7	52
7	59
6	56
6	55
5	50
3	45
2	32
2	30
2	32
8	67
7	68
3	41
3	45
6	48
6	56
7	59
2	29
4	47
10	60
6	57
1	16
5	55
5	66
6	70
6	62
6	65
3	41
6	64
6	60
7	66
7	67
2	30
6	65
1	16
10	74
5	54
6	59
6	70
5	56
6	57
6	64
6	69
6	66
4	44
2	29
4	45
4	50
4	45
5	47
4	41
4	46
12	69
5	49
5	55
4	49
5	48
6	54
6	52
7	53
4	45
4	48
6	62
6	60
4	57
4	44
6	59
6	59
6	64
6	59
6	51
4	44
6	61
6	61
6	56
5	53
6	51
6	58
6	61
6	58
5	52
6	58
6	63
6	53
8	59
10	58
7	45
4	47
4	34
4	44
4	43
5	51
3	33
3	37
4	46
4	50
3	38
3	35
4	48
4	46
7	57
8	55
7	52
7	50
8	60
8	59
8	64
4	43
8	57
4	36
4	35
4	43
2	29
2	28
2	25
3	34
4	49
1	13
1	14
4	43
4	41
4	48
4	45
7	49
6	50
4	47
4	46
4	45
4	48
4	47
7	56
4	47
3	37
4	43
4	48
7	49
6	58
3	34
4	41
1	15
1	15
1	14
1	16
4	45
3	33
4	45
4	46
8	56
4	45
4	41
4	44
3	36
3	37
6	58
4	48
3	36
4	45
5	48
2	32
2	30
4	46
4	46
4	48
5	48
4	45
3	38
4	48
3	38
3	38
7	65
7	60
5	55
6	55
6	56
3	34
4	44
7	61
5	52
7	63
3	33
3	36
4	42
4	43
5	52
7	70
10	60
4	42
6	60
6	58
4	46
6	51
2	26
7	61
5	49
5	50
6	56
5	39
5	51
5	46
5	47
7	66
7	62
5	50
5	51
6	56
5	54
7	71
3	35
12	71
3	37
3	37
4	38
6	53
7	60
10	72
6	51
5	51
6	49
5	51
5	45
5	47
10	70
7	61
3	38
6	53
5	46
6	51
6	62
3	44
4	53
4	49
4	56
4	49
5	56
4	49
4	53
4	50
4	51
4	45
6	61
4	46
4	54
3	43
3	45
4	50
6	62
8	67
7	64
4	49
4	55
3	37
3	46
4	55
5	59
4	52
7	64
4	52
6	54
7	61
4	52
4	51
4	48
3	43
4	49
6	64
5	57
1	15
6	59
6	57
6	63
5	52
3	40
3	39
6	65
6	62
9	67
2	26
3	35
3	36
3	41
4	46
2	28
3	40
3	39
3	39
1	15
2	25
2	27
4	43
6	60
3	40
4	48
3	37
4	41
6	57
1	15
1	15
1	17
1	15
1	15
1	15
1	15
1	15
1	14
1	16
3	37
3	35
4	47
3	35
3	32
3	33
3	40
6	56
6	69
6	65
3	34
3	36
5	47
6	65
3	34
3	34
6	55
3	37
5	56
5	56
3	35
4	42
6	53
1	17
1	14
3	36
3	33
3	35
5	57
6	69
3	35
3	36
3	36
3	35
3	39
3	37
6	59
5	53
3	38
3	35
3	36
6	60
4	47
6	52
6	65
5	50
5	56
6	57
6	66
6	62
6	59
4	57
8	71
6	61
7	66
8	70
5	65
7	64
6	55
7	60
5	52
2	32
5	55
7	68
12	56
4	53
2	31
3	38
4	53
4	55
4	52
4	45
6	56
1	14
4	55
5	59
4	59
5	56
4	45
1	18
1	13
3	43
4	51
4	52
4	50
1	15
1	14
1	14
1	15
1	15
1	14
1	14
1	17
2	27
3	38
3	38
3	38
3	42
3	38
3	39
4	49
3	40
4	48
3	41
3	41
9	77
6	56
1	15
1	16
1	16
1	16
1	17
1	13
1	16
1	17
1	15
1	15
1	14
1	16
1	15
1	17
3	33
3	38
5	55
4	49
3	38
3	36
6	62
3	39
1	15
1	16
1	15
1	15
1	12
1	13
4	46
4	52
3	37
3	36
1	14
1	14
1	15
1	16
1	15
1	14
1	17
1	17
1	15
2	30
3	41
3	40
3	42
3	39
3	41
4	49
6	63
3	38
6	60
3	38
3	37
3	40
3	38
6	56
5	50
6	59
5	54
1	15
6	48
6	50
5	51
6	55
4	58
6	57
4	48
3	34
6	63
6	58
3	39
1	12
1	13
3	40
6	65
5	56
1	17
3	38
3	39
2	26
3	39
3	36
3	36
3	39
3	37
3	40
2	30
3	38
3	40
3	39
3	32
6	61
6	59
6	69
6	59
3	34
4	45
6	56
6	52
6	60
6	62
6	48
6	52
13	81
6	59
6	49
11	67
11	62
6	63
5	45
6	57
6	50
1	15
1	15
1	18
3	36
1	19
3	38
1	16
11	61
1	17
2	26
3	37
3	40
4	48
3	40
3	37
5	57
3	36
1	18
1	15
3	38
1	14
3	38
3	41
3	41
3	38
3	40
4	48
3	37
3	42
3	39
3	38
3	38
3	39
3	36
3	36
3	42
3	38
3	40
3	36
3	40
3	42
3	37
4	46
3	41
6	72
3	36
2	31
3	35
5	55
3	37
3	33
3	36
3	40
3	40
2	27
3	39
3	33
3	38
2	31
3	35
3	36
3	33
4	50
2	32
2	27
2	29
5	54
2	27
1	16
3	36
2	28
3	36
3	43
2	25
3	41
3	38
3	35
3	40
3	38
3	39
3	39
2	28
3	36
4	48
3	39
3	35
3	40
3	36
3	37
3	39
3	38
3	39
6	65
3	36
3	36
3	41
4	45
3	40
4	48
6	64
3	37
4	46
3	40
5	54
6	62
6	62
6	60
3	34
4	43
2	28
3	39
3	36
1	14
1	14
5	50
6	55
6	63
5	53
3	36
4	42
1	16
1	15
1	13
1	15
1	17
1	17
